Clan Tag,Tag,league,builderBaseLeague,role,attackWins,defenseWins,townHallLevel,name,expLevel,trophies,bestTrophies,donations,donationsReceived,builderHallLevel,builderBaseTrophies,bestBuilderBaseTrophies,warStars,clanCapitalContributions
%23V8YQ2QQY,%23L2Q9Q8RV8,Unranked,Copper League IV,coLeader,0,0,11,Rest,62,1021,1307,0,0,5,1649,1687,3,13600
%23V8YQ2QQY,%23P0UVLRR8P,Unranked,Stone League III,admin,0,0,11,karlo pogi,117,850,1902,0,0,4,1246,1290,2070,0
%232Q2CCVQYR,%23G0LYYQ9UQ,Titan League I,Steel League II,coLeader,13,1,14,CharlieBoye,160,4846,5045,280,624,10,3527,3620,383,1307261
%232Q2CCVQYR,%23VLY2PVVC,Titan League I,Titanium League II,leader,21,1,14,Kopper,200,4674,4800,484,769,10,4114,4231,755,1538916
%232Q2CCVQYR,%23Y0V92U80,Titan League II,Steel League III,admin,12,0,14,HELGYYY,170,4414,4547,0,0,9,3273,3388,400,1238133
%232Q2CCVQYR,%23VPJQU9RY,Titan League III,Steel League II,admin,2,0,16,Daddy Brownie,285,4156,5625,172,0,10,3545,4705,4253,711086
%232Q2CCVQYR,%2380JCCQQG,Titan League III,Steel League III,admin,11,0,13,Luker,180,4171,4293,277,0,9,3323,3525,1690,1320193
%232Q2CCVQYR,%23R2JYCLVJ,Titan League III,Iron League I,admin,34,0,12,rdiehl7,156,4182,4195,122,318,9,3060,3134,820,789221
%232Q2CCVQYR,%23280L8PYY,Titan League III,Platinum League III,admin,16,0,13,QUINNER,201,4133,4178,486,0,10,4552,4669,997,1517130
%232Q2CCVQYR,%23QJL8YP0U,Champion League I,Steel League III,admin,6,0,13,W O L F,177,3923,4074,281,231,8,3266,3336,451,864696
%232Q2CCVQYR,%23YU0VLJVYQ,Unranked,Steel League III,admin,0,0,14,JonnyM,196,3908,4349,176,0,9,3267,3423,984,1061782
%232Q2CCVQYR,%23LURLJC98,Champion League I,Titanium League II,member,1,0,14,Mitchapollooza,204,3840,5007,0,191,10,4034,4164,789,1057593
%232Q2CCVQYR,%23P9QC8UC2R,Champion League II,Platinum League II,coLeader,9,1,14,MFAMDAVE,179,3724,4118,46,0,10,4735,4800,458,1484186
%232Q2CCVQYR,%23PQJPCRJQ,Unranked,Platinum League II,admin,0,0,16,Mjölnir,232,3691,5653,46,302,10,4738,5359,2239,712945
%232Q2CCVQYR,%23220YJCQ2,Unranked,Brass League II,admin,0,0,14,mignav9983,171,3121,5032,0,0,9,2392,2696,742,1053893
%232Q2CCVQYR,%232Q0LRVGRL,Master League I,Platinum League II,admin,2,1,14,Carly427,187,3117,3766,45,0,10,4767,4860,1218,1534108
%232Q2CCVQYR,%2329URY8Y8V,Unranked,Steel League I,admin,0,0,13,luis,172,3052,3868,0,0,10,3679,3804,944,1175207
%232Q2CCVQYR,%23CQ8JPYVV,Unranked,Steel League II,member,0,0,14,kpage,187,3024,4240,0,0,9,3484,3625,778,721669
%232Q2CCVQYR,%23JQUY2J2V,Unranked,Brass League I,coLeader,0,0,13,Kimmy,174,3022,3714,0,0,8,2541,2753,1613,1038821
%232Q2CCVQYR,%23LC0GCQC8,Unranked,Steel League III,coLeader,0,0,13,ToXiicTiny,194,2969,3774,0,0,9,3347,3716,1589,1323494
%232Q2CCVQYR,%23QGC2L8L9Y,Unranked,Steel League II,admin,0,0,13,HamBone,168,2878,4135,0,0,9,3463,3485,449,1024822
%232Q2CCVQYR,%23LGYVU8UU,Unranked,Iron League II,admin,0,0,12,MUNCY,163,2504,3011,48,0,8,2935,3053,1043,817205
%232Q2CCVQYR,%23Q8UC220U2,Crystal League I,Brass League I,admin,3,0,13,Omni,142,2493,3402,80,0,8,2409,2482,251,566850
%232Q2CCVQYR,%23LGLQUL9C,Unranked,Iron League II,member,0,0,12,Beast,143,2417,2559,0,0,9,2839,2894,781,430972
%232Q2CCVQYR,%23LQ9J9R0LL,Crystal League I,Brass League III,member,0,2,12,Doubtin,133,2395,3010,0,0,7,2026,2171,265,59350
%232Q2CCVQYR,%232RRC9QYV,Unranked,Copper League I,admin,0,0,12,Cdoggy,139,2380,3581,0,0,5,1945,1999,239,175290
%232Q2CCVQYR,%23YL29G2UVU,Unranked,Iron League III,admin,0,0,12,G-UNIT,134,2249,2837,0,0,9,2631,3256,225,572843
%232Q2CCVQYR,%23QUQR2RCUP,Unranked,Stone League II,member,0,0,13,YungHungBuck,121,2112,2830,0,77,4,1340,1423,257,610398
%232Q2CCVQYR,%23PL99YU8Y8,Unranked,Brass League I,admin,0,0,11,Glowehhh,120,2014,2516,0,0,7,2435,2468,139,711468
%232Q2CCVQYR,%23808JRYU,Unranked,Iron League I,member,0,0,12,TheHomieRomi,150,1726,3007,0,0,8,3074,3106,507,919580
%232Q2CCVQYR,%23PVCJPVL0Y,Unranked,Copper League III,member,0,0,10,LilArcherRvn,91,1342,1483,0,0,7,1763,2037,27,163820
%232Q2CCVQYR,%23G9QQCVUCR,Unranked,Wood League IV,member,0,0,10,Smellystinks,84,1339,1430,0,0,3,162,164,36,189055
%232Q2CCVQYR,%23QJP8QC9CG,Unranked,Brass League III,admin,0,0,10,koppy,94,1312,1605,0,0,6,2140,2159,11,752374
%232Q2CCVQYR,%23QUL9GYYYQ,Silver League II,Stone League I,member,1,0,9,WOLF 2,78,1166,1420,0,31,5,1404,1452,5,202722
%232Q2CCVQYR,%2328JVYCG2C,Unranked,Stone League III,member,0,0,9,jonny,75,1169,1518,0,0,4,1267,1267,3,254422
%232Q2CCVQYR,%23G8CQGCQJV,Unranked,Copper League I,coLeader,0,0,10,D r u m a,68,1153,1229,0,0,5,1969,2010,0,147906
%232Q2CCVQYR,%23G0VVYQCVG,Silver League II,Copper League II,admin,1,0,10,LukerMFAM,86,1149,1309,0,0,5,1883,1979,11,903624
%232Q2CCVQYR,%2322VRJRRCC,Unranked,Clay League III,member,0,0,11,Brownie 5,138,1008,3398,0,0,4,749,749,1205,0
%232Q2CCVQYR,%23G9L2RQCP2,Unranked,Clay League III,member,0,0,7,kxpper,30,378,527,0,0,3,709,762,0,489504
%232Q2CCVQYR,%23L8RLY92L9,Unranked,Wood League V,member,0,0,4,MissDelivery,14,325,421,0,0,2,40,40,0,0
%239YQ0VJGC,%23292PUP2J0,Titan League III,Platinum League II,coLeader,18,1,14,awal faiz,221,4272,4504,127,446,10,4603,4832,2396,928437
%239YQ0VJGC,%23QG0VP0UP8,Champion League II,Steel League III,coLeader,17,0,13,loi,153,3672,4246,338,0,9,3265,3615,627,665128
%239YQ0VJGC,%23L8QU0UCU,Champion League II,Iron League I,leader,2,0,14,LYZER,216,3442,4185,313,0,9,3181,3341,2098,887130
%239YQ0VJGC,%23Y8J0V8RQV,Master League II,Brass League I,member,27,2,12,HD,135,2854,3620,28,0,8,2535,2761,91,49363
%239YQ0VJGC,%23VP8JYL8U,Unranked,Brass League I,coLeader,0,0,12,WADI AKIF,170,2678,3007,0,0,7,2471,2570,2112,547070
%239YQ0VJGC,%23QV2VGQ0QR,Crystal League I,Brass League III,coLeader,6,0,13,lada hitam,106,2449,2707,35,0,8,2161,2178,550,582416
%239YQ0VJGC,%23LJRPQJPCV,Unranked,Brass League II,admin,0,0,11,NinjaKidz,125,2112,2347,0,0,7,2282,2294,532,61196
%239YQ0VJGC,%23LU0UQCJRQ,Unranked,Iron League III,member,0,0,11,Cerap ツ,119,1939,2798,0,0,7,2693,2797,135,201381
%239YQ0VJGC,%23QJUYVGP2U,Unranked,Copper League II,member,0,0,12,aswan,83,1922,2020,0,0,6,1828,1925,38,11462
%239YQ0VJGC,%2329JQG092V,Gold League I,Copper League V,admin,9,12,13,daus pirate,183,1899,3255,35,0,7,1562,1667,1749,390415
%239YQ0VJGC,%23G889QLG9V,Unranked,Brass League III,admin,0,0,13,Poppdog,113,1793,2385,0,0,7,2186,2326,120,290056
%239YQ0VJGC,%23QCVPPR8CR,Gold League I,Copper League V,admin,4,2,10,12356,93,1767,1815,0,430,6,1500,1500,134,100
%239YQ0VJGC,%23YUUYC9CR0,Unranked,Brass League II,member,0,0,10,cik emy,90,1606,1866,0,0,6,2378,2379,92,104811
%239YQ0VJGC,%23G0JCVPYQG,Unranked,Brass League III,member,0,0,10,sarif@wech,71,1499,1829,0,0,7,2073,2183,10,23755
%239YQ0VJGC,%23QVY0R982P,Unranked,Brass League I,member,0,0,11,GabFos12,89,1441,1802,0,0,9,2507,2571,89,82100
%239YQ0VJGC,%23QGJR8ULYG,Unranked,Copper League II,admin,0,0,10,makizenin,68,1404,1710,0,0,6,1888,2034,40,118094
%239YQ0VJGC,%23QV2C00CRJ,Unranked,Clay League V,coLeader,0,0,10,dajs.,74,1373,1608,0,0,4,592,597,582,179481
%239YQ0VJGC,%23G80CVJQ8U,Unranked,Brass League II,member,0,0,10,KING,80,1343,1409,0,0,8,2398,2447,70,107656
%239YQ0VJGC,%23QR8QJU89L,Unranked,Copper League V,member,0,0,9,omario,70,1161,1559,0,0,5,1560,1657,33,66448
%239YQ0VJGC,%23G2LVQQQ08,Unranked,Copper League IV,member,0,0,9,OhMyMan.,73,1144,1524,0,0,6,1667,1719,135,137742
%239YQ0VJGC,%23QR08VGU8U,Unranked,Copper League I,member,0,0,9,huehuehue,73,1140,1717,0,0,6,1947,1998,63,122450
%239YQ0VJGC,%23G2RQQLVJU,Unranked,Clay League I,admin,0,0,10,cillyachik,76,1075,1469,0,0,4,900,924,87,70750
%239YQ0VJGC,%23G22L9G2JV,Unranked,Brass League II,member,0,0,9,along setan00,64,1056,1322,0,0,6,2297,2341,23,38074
%239YQ0VJGC,%23QVJCJL0C9,Unranked,Copper League III,member,0,0,8,Its Meenz,58,983,1601,0,0,5,1748,1815,36,20862
%239YQ0VJGC,%23G0UR8RUGV,Unranked,Copper League III,member,0,0,10,Atul,56,975,1053,0,0,6,1742,1742,0,100
%239YQ0VJGC,%23QJQL2L9QQ,Unranked,Stone League II,member,0,0,9,jijieee,41,935,1041,0,0,5,1309,1388,0,2600
%239YQ0VJGC,%23QYGRR8J99,Unranked,Copper League IV,member,0,0,10,along1125,61,873,1026,0,0,6,1658,1897,21,21781
%239YQ0VJGC,%23GYQV2PJ28,Unranked,Clay League III,member,0,0,9,adam,37,779,965,0,0,4,788,797,0,100
%239YQ0VJGC,%23YGVG2G8QJ,Bronze League I,Stone League V,member,0,0,9,iliwtr0625,43,729,818,0,0,5,1055,1055,2,3235
%239YQ0VJGC,%23QUQVCQUYV,Unranked,Stone League IV,member,0,0,7,broken heart,40,713,950,0,0,4,1194,1194,0,100
%239YQ0VJGC,%2398P282JUC,Unranked,Clay League IV,coLeader,0,0,8,adam,82,712,1612,0,0,4,625,625,525,0
%239YQ0VJGC,%23GL0Y88908,Unranked,Clay League IV,member,0,0,7,game,31,701,861,0,0,3,626,662,3,5060
%239YQ0VJGC,%23G0UYQLCRP,Unranked,Clay League V,member,0,0,6,kosta,20,566,585,0,0,4,513,513,0,100
%239GG0V98P,%23UJ0PVQCL,Champion League I,Titanium League I,coLeader,0,1,15,K.I.N.G,243,3782,5561,0,0,10,4201,5083,1000,288059
%239GG0V98P,%23P0VCJ8RLU,Master League II,Copper League II,coLeader,0,0,13,K.I.N.G,143,2935,3162,0,0,6,1843,1904,816,34355
%239GG0V98P,%232UU988JYG,Master League II,Brass League I,coLeader,0,0,14,K.I.N.G,194,2803,3803,0,0,7,2470,2730,667,81874
%239GG0V98P,%232CGP9P2PQ,Master League III,Brass League I,coLeader,0,1,14,عاطفــہ,172,2724,3662,0,0,7,2554,3095,752,57211
%239GG0V98P,%239RL9990YQ,Crystal League I,Copper League IV,admin,1,0,13,⚡Wolf Warrior⚡,139,2499,2670,0,0,5,1677,1679,791,23069
%239GG0V98P,%23QRRY908Q,Crystal League I,Stone League III,coLeader,1,0,13,ramin,141,2453,2882,0,0,5,1272,1272,844,23305
%239GG0V98P,%239Q9V2P80L,Crystal League I,Copper League V,admin,0,0,13,⚡Angry Wolf⚡,134,2437,2713,0,0,5,1557,1557,796,19560
%239GG0V98P,%238QLQ2LQQ9,Crystal League I,Stone League I,admin,0,1,13,Sir Purcell,126,2432,2661,0,0,5,1487,1490,650,24230
%239GG0V98P,%23P820QLLGP,Crystal League II,Stone League I,admin,0,0,13,سـمـیـرا,121,2235,2382,0,0,5,1419,1428,531,23161
%239GG0V98P,%23P2Q98PLUP,Crystal League III,Copper League IV,admin,0,1,13,⚡wild wolf⚡,116,2146,2200,0,0,5,1653,1667,584,15543
%239GG0V98P,%23P9L2QC8GY,Crystal League III,Stone League I,admin,0,0,13,⚡Wolf tired⚡,118,2136,2269,0,0,5,1436,1436,624,10147
%239GG0V98P,%23P98JJPR2J,Gold League I,Stone League III,admin,1,0,12,Sir AshKan,114,1968,2217,0,0,5,1276,1276,209,26351
%239GG0V98P,%23YJV2899LL,Gold League I,Copper League I,admin,0,1,11,zuck war,106,1930,2130,0,0,6,1934,1944,18,26180
%239GG0V98P,%23PLJU9JV00,Gold League I,Stone League III,admin,0,0,12,Super Max,104,1910,2129,0,0,5,1219,1226,216,18018
%239GG0V98P,%23LQYY8QLYJ,Gold League II,Copper League V,admin,0,1,12,Zeus,102,1785,1785,0,0,5,1583,1586,111,20915
%239GG0V98P,%23QGUQL0UGV,Gold League II,Stone League I,admin,0,0,11,رســـول,93,1620,1696,0,0,5,1482,1482,30,22605
%239GG0V98P,%23QJ0J0LG2L,Gold League III,Copper League V,admin,0,1,11,پریسا,90,1495,1572,0,0,5,1519,1593,0,14995
%239GG0V98P,%23Y0QUYLLVP,Gold League III,Stone League II,admin,1,1,12,wolf,104,1487,2086,0,0,5,1360,1360,116,22930
%239GG0V98P,%23QVC9VUY9Q,Silver League II,Stone League V,leader,4,1,9,Zuck,62,1036,1254,0,0,4,1059,1061,0,12085
%232QVLLG00G,%23U98LU9RP,Unranked,Copper League III,coLeader,0,0,13,A.R.I.N.D.@.M.,164,2790,4301,507,0,5,1741,1741,1492,202002
%232QVLLG00G,%23QRVJ82R2J,Unranked,Wood League I,coLeader,0,0,13,alisha,66,1055,1344,0,0,2,403,411,171,48100
%232QVLLG00G,%232CRGR28GQ,Unranked,Brass League II,coLeader,0,0,9,SAIKAT REXX,151,1033,2855,0,217,7,2335,2519,2142,90881
%232QVLLG00G,%23QCGR00L9Y,Unranked,Wood League II,coLeader,0,0,10,akash,49,942,1329,0,0,2,338,345,212,26600
%232QVLLG00G,%23Y92U0QCQJ,Unranked,Wood League II,coLeader,0,0,8,sanny(romi),62,772,1124,0,104,2,345,345,502,27602
%232QVLLG00G,%239R2Q09YYV,Unranked,Wood League II,leader,0,0,8,payel,88,758,1572,0,0,3,352,415,1634,39460
%232QVLLG00G,%238CVRYYCYL,Unranked,Clay League V,coLeader,0,0,8,A.G.H.O.R.I.,80,747,1680,0,0,3,570,608,1810,30350
%232QVLLG00G,%23QJ2PPC98Y,Unranked,Wood League IV,coLeader,0,0,10,anwesha,47,784,1323,0,186,2,140,140,863,44350
%232QVLLG00G,%23QR2JCP0PQ,Unranked,Wood League II,coLeader,0,0,8,mahKAl,50,673,1013,0,0,2,315,322,319,6369
%232QVLLG00G,%23QVY090YR8,Unranked,Wood League IV,coLeader,0,0,8,devdas,39,658,791,0,0,2,139,139,119,4533
%232QVLLG00G,%23QCC8CLLJC,Unranked,Wood League III,coLeader,0,0,8,taniya,40,634,781,0,0,2,204,204,159,1300
%232QVLLG00G,%23G009JVUR8,Unranked,Clay League V,coLeader,0,0,8,riya,41,629,789,0,0,2,572,585,130,6487
%232QVLLG00G,%23QR2QPUL09,Unranked,Wood League I,coLeader,0,0,8,ramkrishna,40,628,870,0,0,2,431,463,119,1400
%232QVLLG00G,%23Q9VJQVR9Q,Unranked,Wood League III,coLeader,0,0,7,jojo,32,595,717,0,0,2,260,280,79,100
%232QVLLG00G,%23QCGRCQ8RG,Unranked,Wood League II,coLeader,0,0,7,maa tara,31,534,685,0,0,2,327,334,108,0
%232QVLLG00G,%23G088GVYLJ,Unranked,,coLeader,0,0,3,vabotariny,7,196,169,0,0,0,0,0,0,0
%232QVLLG00G,%23QJ2QGU222,Unranked,,coLeader,0,0,3,joy thakur,8,184,224,0,0,0,0,0,0,0
%232QVLLG00G,%23QCGU0QLRC,Unranked,,coLeader,0,0,3,brekam,7,181,114,0,0,0,0,0,0,0
%232QVLLG00G,%23QVQL08G9U,Unranked,,coLeader,0,0,3,india,7,137,116,0,0,0,0,0,0,0
%232QVLLG00G,%23G08QJVVVL,Unranked,,coLeader,0,0,3,krisna,6,122,88,0,0,0,0,0,0,0
%23CCJ9GGPC,%2320RQRYQYG,Unranked,Iron League III,coLeader,0,0,14,yogesh,208,3411,5052,587,51,8,2767,2767,1159,252628
%23CCJ9GGPC,%2389Y9JJQVR,Champion League III,Iron League II,coLeader,39,0,11,Rama,160,3218,3218,1838,1901,9,2954,3152,337,69744
%23CCJ9GGPC,%23PLCVUG88R,Unranked,Brass League III,coLeader,0,0,13,ak1312,131,2703,2963,65,187,6,2082,2334,352,244474
%23CCJ9GGPC,%2390CLVLV2G,Master League III,Iron League III,admin,26,0,11,rama 2,142,2668,2728,1746,1489,8,2636,2826,240,65591
%23CCJ9GGPC,%2329992LYY9,Unranked,Iron League II,leader,0,0,12,YOGESH.R.K.,189,2626,5027,0,32,10,2924,3190,1237,198055
%23CCJ9GGPC,%23L8PC0UY00,Unranked,Iron League I,coLeader,0,0,13,tejas,150,2603,3464,0,0,9,3128,3531,414,118400
%23CCJ9GGPC,%238G9UURL09,Unranked,Brass League I,coLeader,0,0,12,sachin,165,2557,3116,0,0,7,2586,2645,789,0
%23CCJ9GGPC,%2382VUGL8UR,Unranked,Brass League I,admin,0,0,12,Ŕøýáł Ķīňğđøm,159,2472,3218,2,40,8,2515,2609,1165,102061
%23CCJ9GGPC,%239LJC989PP,Unranked,Brass League I,coLeader,0,0,12,HARISH,157,2429,3134,0,144,7,2464,2545,1072,118902
%23CCJ9GGPC,%23GPCULQ80J,Crystal League I,Brass League III,admin,11,2,11,THR Astre,115,2337,2408,0,225,7,2053,2250,27,443613
%23CCJ9GGPC,%23PQ099GY8P,Unranked,Copper League I,coLeader,0,0,12,pratik king,144,2301,2752,73,114,7,1985,2149,867,126200
%23CCJ9GGPC,%23PYJCYU9QL,Unranked,Brass League II,coLeader,0,0,12,king,143,2280,2513,147,72,7,2335,2449,932,102249
%23CCJ9GGPC,%23LUG0RQL02,Unranked,Brass League I,admin,0,0,11,VSB,117,1921,2546,0,0,7,2403,2468,59,19901
%23CCJ9GGPC,%23LJYCL2G08,Unranked,Brass League III,coLeader,0,0,11,tush,110,1751,2004,0,0,7,2059,2280,40,0
%23CCJ9GGPC,%23L8P8VGURG,Unranked,Copper League II,admin,0,0,10,omraje222w,84,1486,1636,0,102,5,1851,1851,228,76099
%23CCJ9GGPC,%23QQURQPVJR,Unranked,Stone League I,coLeader,0,0,10,kartik07,84,1443,1619,0,101,5,1421,1533,108,61241
%23CCJ9GGPC,%23LJ9R28U08,Unranked,Copper League III,coLeader,0,0,10,pravin Ajabe,62,1215,1293,0,0,6,1716,1840,47,0
%23CCJ9GGPC,%23LG0GR0L9P,Unranked,Stone League IV,admin,0,0,9,^_^कुत्र्या^_^,74,1159,1429,0,0,4,1173,1258,130,3000
%23CCJ9GGPC,%23QCLRYQY2U,Unranked,Clay League II,admin,0,0,8,Akshay Mane,58,866,1545,0,0,4,866,1039,0,2150
%23CCJ9GGPC,%23LCUQURYUP,Unranked,Copper League V,admin,0,0,8,rohit ubaie,61,757,886,0,0,6,1512,1512,0,5950
%238P8G2928,%23VPLYLQGR,Titan League I,Platinum League III,coLeader,21,4,16,IMAM RIFA'I,259,4898,5631,0,477,10,4556,5145,3673,1571174
%238P8G2928,%232QVCLJ8JV,Champion League II,Brass League I,leader,1,3,15,RifaL,231,3439,5320,477,0,8,2448,2532,3906,1103795
%238P8G2928,%232G9CVLGRY,Unranked,Brass League III,admin,0,0,13,Rifa,202,2986,3818,0,0,7,2156,2184,3811,1038217
%238P8G2928,%2322JVU0R29,Unranked,Iron League II,coLeader,0,0,14,★yudhix★,208,2902,5284,0,0,9,2939,3906,1308,399940
%238P8G2928,%238CU9Y9RVQ,Unranked,Brass League II,member,0,0,13,BLEGOK.,173,2665,4396,0,0,7,2394,2412,814,117800
%238P8G2928,%23LCPUV8R8U,Unranked,Iron League I,admin,0,0,13,Marko,173,2607,4276,0,0,9,3137,3222,1094,349646
%238P8G2928,%23QG9Y98YR9,Crystal League I,Iron League III,member,0,0,12,fajaryo,97,2421,2669,0,0,10,2670,2715,50,35900
%238P8G2928,%232RCLURQ8L,Unranked,Brass League III,coLeader,0,0,14,pgy,192,2397,4770,0,0,7,2044,2096,1316,99199
%238P8G2928,%23GPPV0JPC,Unranked,Copper League I,member,0,0,12,★zero★,152,2320,3301,0,0,6,1950,2004,803,145459
%238P8G2928,%23QRRVP2LQ0,Unranked,Brass League I,admin,0,0,12,dragon jockey,121,2291,2736,0,0,7,2494,2566,267,504716
%238P8G2928,%232YVUQ8LQC,Unranked,Iron League II,coLeader,0,0,13,Jesse Lingard,207,2199,4521,0,0,9,2810,3016,1918,5100
%238P8G2928,%23YULY2Q2GY,Unranked,Steel League III,member,0,0,14,dani_danol016,162,2164,3472,0,0,9,3206,3447,175,100
%238P8G2928,%238L8CUUUQP,Unranked,Clay League II,member,0,0,13,ONE LOVE,152,2049,2960,0,0,5,884,899,2837,869323
%238P8G2928,%23P080PV8J2,Unranked,Brass League I,admin,0,0,11,koencoro 1929,146,2051,3311,0,0,7,2481,3082,356,216613
%238P8G2928,%23Y2QURP9Y,Unranked,Clay League II,member,0,0,13,☄️ Putri ☄️,130,2025,2381,47,0,4,842,858,2353,663178
%238P8G2928,%23PVC989RPU,Unranked,Iron League III,admin,0,0,11,sultan,112,2037,3247,0,0,9,2684,2760,271,137715
%238P8G2928,%23QGU9VPV0U,Unranked,Iron League III,member,0,0,11,pramuditya,116,2025,2807,0,0,7,2627,2662,52,353998
%238P8G2928,%23QGQU9YYLL,Unranked,Brass League II,admin,0,0,11,THEJAKMANIA,110,2023,3240,0,0,9,2271,2419,403,80325
%238P8G2928,%23LYV9PGQRR,Unranked,Copper League I,member,0,0,11,DIO¬,102,1866,2250,0,0,6,1901,1939,293,176437
%238P8G2928,%232088PLYV2,Unranked,Brass League II,member,0,0,12,malaikat kecil,137,1781,3209,0,0,8,2389,2430,296,97939
%238P8G2928,%239RVGQYU99,Unranked,Wood League II,member,0,0,12,I Miss U,118,1822,1822,0,0,4,358,358,2258,696361
%238P8G2928,%23PC2V9YGPL,Unranked,Copper League IV,member,0,0,10,CK,95,1748,2090,0,0,5,1657,1657,335,0
%238P8G2928,%239YCLRPYG9,Unranked,Brass League III,member,0,0,11,fajarblm,81,1713,2008,0,0,7,2153,2214,48,3300
%238P8G2928,%232CCG9P8L8,Unranked,Brass League I,member,0,0,11,fajar sidiq,141,1684,2855,0,0,7,2474,2536,639,42745
%238P8G2928,%2382URVGV9R,Unranked,Brass League II,coLeader,0,0,13,fatahillah,135,1641,2942,0,0,7,2260,2456,327,100
%238P8G2928,%2329RYLULJY,Gold League II,Clay League IV,member,0,1,13,imam rifai,145,1644,2725,0,47,5,622,622,2861,795330
%238P8G2928,%23QCQUQ922Q,Unranked,Brass League III,member,0,0,10,Ilham God,90,1494,2095,0,0,6,2077,2157,48,98635
%238P8G2928,%23QVPVV8YPV,Unranked,Copper League I,admin,0,0,10,sidney,98,1476,1948,0,0,6,1922,2318,92,66210
%238P8G2928,%23LVPLC8JCJ,Unranked,Wood League IV,member,0,0,13,ojk,118,1433,3317,0,0,5,193,193,447,0
%238P8G2928,%23YJ8C2RGQP,Unranked,Copper League I,member,0,0,11,ali asep 3411,96,1410,1696,0,0,6,1950,2046,17,228752
%238P8G2928,%238L2YLCP0R,Unranked,Clay League I,admin,0,0,12,hyun woo,144,1305,3011,0,0,5,983,983,2920,762544
%238P8G2928,%239QRLGL0GC,Unranked,Wood League III,member,0,0,11,ㅤㅤㅤ ㅤㅤㅤ ㅤㅤㅤ ㅤㅤㅤ,104,1108,1455,0,0,4,261,261,1556,638287
%238P8G2928,%239V2VJP0UY,Unranked,Wood League V,member,0,0,10,fun#2,75,750,883,0,0,4,50,50,838,561337
%238P8G2928,%23QVLU8QQY0,Unranked,Copper League V,member,0,0,8,RADIT,46,730,1033,0,0,5,1595,1628,0,6300
%238P8G2928,%23QJPUUV0RY,Unranked,Wood League I,member,0,0,5,Todzzz,33,694,1262,0,0,3,436,457,3,0
%238P8G2928,%23QUUQ022GY,Unranked,Stone League IV,member,0,0,7,radit,45,679,1170,0,0,4,1157,1157,3,3400
%232QL8LP0PV,%2322QC2LJPP,Titan League I,Titanium League II,coLeader,41,0,13,Boika,180,4873,5062,712,780,9,4041,4041,578,964731
%232QL8LP0PV,%239CL0CL90,Champion League I,Steel League III,member,12,4,13,titi,202,3973,4301,134,374,9,3340,3773,1333,55850
%232QL8LP0PV,%238P00U828R,Champion League II,Steel League I,member,0,2,14,Kawabunga,228,3678,4177,88,276,10,3768,4077,1831,988157
%232QL8LP0PV,%2322PPPYRGY,Champion League II,Iron League I,member,15,0,13,xXluckyXx,176,3587,3631,595,0,8,3178,3295,268,667764
%232QL8LP0PV,%23Y9URU8RCY,Champion League II,Steel League III,admin,3,0,13,Aurélie,162,3532,4367,0,0,10,3391,3426,258,857292
%232QL8LP0PV,%232CVP0CCRG,Unranked,Iron League III,admin,0,0,15,lil_fx,155,3338,4019,0,0,9,2601,2684,414,565061
%232QL8LP0PV,%23R9RV9Y89,Unranked,Iron League III,leader,0,0,13,Maitre Nezo,179,3309,5059,165,0,9,2608,3373,735,399951
%232QL8LP0PV,%23QVRYR9VRR,Master League I,Iron League III,admin,11,3,12,Memome,140,3081,3560,320,364,9,2706,3149,261,649573
%232QL8LP0PV,%232UV90JP0G,Unranked,Titanium League I,coLeader,0,0,13,fx733,190,2809,3931,0,0,10,4364,4667,460,698803
%232QL8LP0PV,%23PQGPV2C9L,Unranked,Steel League I,,0,0,13,WhiterDark76,146,2686,3173,0,0,10,3607,3661,387,398868
%232QL8LP0PV,%23RRGYRQPJ,Unranked,Steel League III,coLeader,0,0,14,Didier26,185,2661,3551,0,0,10,3318,3542,691,136186
%232QL8LP0PV,%23QPGUJ9J80,Unranked,Steel League I,member,0,0,12,NoNo,153,2650,2943,0,0,10,3729,3935,65,795756
%232QL8LP0PV,%2329JGUJYQG,Unranked,Brass League III,member,0,0,12,remy,143,2566,3611,0,0,6,2155,2273,491,332469
%232QL8LP0PV,%23Q0YLYV8J2,Unranked,Brass League III,member,0,0,13,sinox-tignousse,125,2550,2613,0,0,6,2136,2217,236,566042
%232QL8LP0PV,%232Y02YR8J9,Unranked,Iron League II,member,0,0,13,Mawawu,160,2542,3277,0,0,9,2882,3139,491,621626
%232QL8LP0PV,%23QRJYQYCLU,Unranked,Brass League I,member,0,0,14,Félix,121,2451,2768,0,135,8,2513,2551,192,128300
%232QL8LP0PV,%23289JUP9CV,Crystal League I,Platinum League III,coLeader,7,12,16,Kaiprozz,253,2430,5412,220,78,10,4460,4705,1800,1375032
%232QL8LP0PV,%23PUGCUC8YP,Unranked,Brass League I,member,0,0,12,Yéra,144,2383,3271,0,0,9,2591,2741,371,666262
%232QL8LP0PV,%23GJQ9YCL8,Unranked,Brass League I,member,0,0,12,toto,168,2383,3805,0,0,8,2576,2709,538,271690
%232QL8LP0PV,%23L8JGJ8UYJ,Unranked,Brass League II,member,0,0,12,Elodiie,134,2276,2533,0,144,7,2286,2373,309,336541
%232QL8LP0PV,%23LY9LQL9UL,Crystal League II,Iron League I,admin,3,1,13,FIFOU,145,2204,2924,0,0,10,3021,3067,184,541322
